Client_ID,State,Facility_Type,Monthly_Cost ,Performance_Score,Optimization_Process,Monthly_Cost_Savings ,Employees_on_Site
11904,Plateau,Office,444137,84.11,Preventive Maintenance,26904,14
19830,Plateau,Warehouse,384087,96.07,Preventive Maintenance,26900,326
12852,Akwa Ibom,Retail Store,305532,89.31,Energy Efficiency,45380,256
16347,Enugu,Data Center,58605,66.89,Space Utilization,41377,476
8673,Kebbi,Office,488141,97.24,Space Utilization,22476,119
16183,Enugu,Warehouse,311567,66.38,Energy Efficiency,31406,454
9267,Kogi,Office,238855,98.42,Security Enhancement,20484,160
10623,Bauchi,Manufacturing Plant,450528,91.48,Sustainable Practices,35504,248
14178,Anambra,Manufacturing Plant,326659,87.79,Energy Efficiency,20807,345
10327,Kwara,Data Center,462339,67.37,Sustainable Practices,9814,210
2042,Akwa Ibom,Retail Store,316336,74.6,Space Utilization,28430,479
9778,Kaduna,Office,462823,89.95,Preventive Maintenance,48353,462
2036,Kano,Data Center,208457,79.55,Sustainable Practices,48127,436
6893,Benue,Retail Store,308559,73.4,Space Utilization,35463,249
7289,Lagos,Retail Store,122699,71.18,Security Enhancement,15333,449
19316,Sokoto,Office,127375,85.82,Preventive Maintenance,16889,432
17738,Abia,Warehouse,163408,83.31,Security Enhancement,7319,204
421,Rivers,Retail Store,396820,60.39,Sustainable Practices,48951,90
17477,Delta,Manufacturing Plant,132664,71.07,Preventive Maintenance,26483,15
16673,Rivers,Retail Store,171574,82.55,Preventive Maintenance,18048,236
19896,Niger,Office,86198,72.76,Preventive Maintenance,31774,60
17697,Akwa Ibom,Manufacturing Plant,181153,81.31,Space Utilization,44966,268
14978,Bauchi,Retail Store,128379,62.65,Preventive Maintenance,15036,405
19861,Akwa Ibom,Manufacturing Plant,159170,88.73,Security Enhancement,5361,9
7325,Ebonyi,Warehouse,188526,80.49,Space Utilization,37544,427
9376,Akwa Ibom,Data Center,244580,66.87,Space Utilization,42735,33
16863,Kogi,Data Center,307418,94.09,Sustainable Practices,44994,158
2433,Imo,Manufacturing Plant,412742,95.44,Preventive Maintenance,24294,193
13280,Kogi,Office,116227,75.59,Sustainable Practices,22571,330
1684,Bauchi,Office,202535,79.57,Energy Efficiency,11224,151
1221,Abia,Retail Store,264124,72.53,Energy Efficiency,22648,19
6065,Anambra,Retail Store,123505,91.21,Energy Efficiency,16688,327
7049,Ekiti,Retail Store,445449,90.41,Security Enhancement,19767,499
18686,Imo,Warehouse,257037,82.65,Preventive Maintenance,18906,291
1432,Kano,Retail Store,180238,85.32,Sustainable Practices,39807,299
2356,Niger,Manufacturing Plant,346127,96.51,Preventive Maintenance,10560,262
4884,Niger,Retail Store,69379,94.97,Space Utilization,20730,199
1967,Niger,Manufacturing Plant,136409,94.2,Sustainable Practices,41221,482
68,Katsina,Retail Store,464908,78.38,Space Utilization,47694,437
3198,Delta,Manufacturing Plant,102139,64.25,Energy Efficiency,5966,475
10113,Borno,Office,426912,81.03,Security Enhancement,7307,216
7790,Benue,Warehouse,405718,71.63,Space Utilization,27338,179
11688,Gombe,Warehouse,130656,91.06,Energy Efficiency,29735,57
4887,Ekiti,Office,60727,89.36,Preventive Maintenance,20612,36
4297,Taraba,Manufacturing Plant,177509,96.53,Sustainable Practices,13696,438
18332,Akwa Ibom,Office,100020,86.33,Energy Efficiency,13999,345
14895,Kogi,Retail Store,110823,85.98,Preventive Maintenance,18223,412
16024,Niger,Data Center,481053,78.75,Preventive Maintenance,33598,42
4764,Kwara,Manufacturing Plant,161932,71.86,Preventive Maintenance,13500,16
122,Taraba,Office,306714,93.43,Preventive Maintenance,13484,455
14821,Sokoto,Manufacturing Plant,400774,99.77,Space Utilization,25834,342
19137,Adamawa,Office,184067,95.04,Space Utilization,47158,325
8986,Sokoto,Retail Store,165594,62.74,Preventive Maintenance,31763,197
18105,Anambra,Retail Store,466763,64.13,Security Enhancement,46091,432
19067,Bayelsa,Retail Store,456143,94.97,Security Enhancement,9363,494
7541,Ebonyi,Data Center,412973,75.27,Sustainable Practices,33824,92
9197,Kogi,Manufacturing Plant,209728,68.46,Preventive Maintenance,26518,260
4990,Borno,Manufacturing Plant,384836,92.61,Space Utilization,44691,350
6997,Cross River,Data Center,202826,98.06,Space Utilization,29645,284
5581,Ondo,Warehouse,294482,99.59,Space Utilization,40368,385
11449,Taraba,Office,150732,87.74,Preventive Maintenance,42443,118
251,Akwa Ibom,Office,346669,91.42,Energy Efficiency,36320,162
5855,Cross River,Data Center,140886,68.08,Space Utilization,39090,497
4206,Borno,Retail Store,436970,62.07,Sustainable Practices,49239,179
14373,Lagos,Manufacturing Plant,347088,62.46,Security Enhancement,30380,336
15962,Ondo,Data Center,488602,71.98,Energy Efficiency,23971,76
5577,Niger,Manufacturing Plant,124334,77.43,Energy Efficiency,46894,190
11711,Sokoto,Office,122427,65.71,Preventive Maintenance,46458,245
816,Jigawa,Manufacturing Plant,275233,61.67,Security Enhancement,22257,18
6832,Osun,Data Center,318742,80.52,Security Enhancement,15412,450
17295,Adamawa,Office,135035,71.66,Energy Efficiency,42017,218
12085,Bayelsa,Office,426584,95.86,Sustainable Practices,43262,112
6789,Kano,Data Center,459074,71.47,Sustainable Practices,11255,245
3308,Jigawa,Manufacturing Plant,209711,82.57,Preventive Maintenance,49980,398
16762,Zamfara,Office,153354,68.39,Preventive Maintenance,23134,194
11443,Kogi,Office,200665,71.59,Space Utilization,42963,138
2201,Oyo,Manufacturing Plant,139136,91.87,Space Utilization,47325,377
12091,Plateau,Manufacturing Plant,110986,90.86,Space Utilization,45298,192
8916,Adamawa,Manufacturing Plant,222545,67.76,Space Utilization,6722,104
19232,Ogun,Warehouse,119266,63.11,Preventive Maintenance,18631,278
12704,Kogi,Retail Store,116290,60.62,Space Utilization,20439,66
19203,Abia,Manufacturing Plant,278734,87.59,Sustainable Practices,48368,398
9481,Ebonyi,Manufacturing Plant,397215,80.78,Energy Efficiency,8738,461
611,Ekiti,Warehouse,423179,77.02,Preventive Maintenance,13510,340
19638,Lagos,Data Center,343358,97.67,Security Enhancement,29983,199
667,Bauchi,Data Center,429113,97.46,Sustainable Practices,22240,199
10724,Benue,Retail Store,301154,65.79,Space Utilization,10287,365
6785,Nasarawa,Manufacturing Plant,467510,62.73,Sustainable Practices,11419,105
9863,Plateau,Data Center,457629,94.44,Energy Efficiency,43853,33
13283,Oyo,Office,376737,93.6,Space Utilization,29304,240
15113,Kebbi,Warehouse,282503,84.04,Energy Efficiency,11616,353
13806,Akwa Ibom,Retail Store,96023,72.29,Space Utilization,12995,343
6851,Anambra,Manufacturing Plant,333620,60.09,Sustainable Practices,47445,193
17823,Ondo,Manufacturing Plant,114616,99.7,Preventive Maintenance,46531,321
9046,Cross River,Office,235513,97.72,Preventive Maintenance,34023,300
19584,Sokoto,Office,218737,80.19,Preventive Maintenance,49761,85
16409,Kebbi,Office,145465,75.03,Space Utilization,37812,18
18827,Delta,Manufacturing Plant,140748,73.54,Preventive Maintenance,31744,303
7995,Yobe,Data Center,351232,64.37,Security Enhancement,38669,68
14532,Ebonyi,Retail Store,345074,76.66,Preventive Maintenance,12804,485
10283,Ebonyi,Manufacturing Plant,119759,95.29,Space Utilization,36801,267
9769,Ogun,Data Center,483667,80.01,Space Utilization,49186,491
10451,Rivers,Data Center,267768,65.96,Preventive Maintenance,38386,198
1655,Enugu,Office,439829,79.46,Security Enhancement,36754,156
19817,Borno,Retail Store,104637,82.5,Preventive Maintenance,26590,330
9172,Katsina,Data Center,252302,68.76,Sustainable Practices,41084,189
7209,Benue,Retail Store,270507,73.9,Sustainable Practices,6701,28
3072,Anambra,Data Center,356502,85.55,Space Utilization,46990,120
14596,Ekiti,Retail Store,485662,94.53,Energy Efficiency,40947,9
18373,Rivers,Manufacturing Plant,118120,94.53,Preventive Maintenance,41041,287
5840,Delta,Warehouse,145723,92.05,Preventive Maintenance,32684,432
13199,Jigawa,Retail Store,278137,69.34,Preventive Maintenance,10240,412
12899,Katsina,Office,54741,86.64,Space Utilization,33491,79
3852,Zamfara,Manufacturing Plant,130362,74.04,Preventive Maintenance,12060,146
12478,Abia,Warehouse,314117,82.61,Sustainable Practices,24153,129
8271,Jigawa,Warehouse,77781,67.54,Security Enhancement,34139,317
4922,Niger,Warehouse,249410,98.51,Security Enhancement,42735,331
19922,Plateau,Data Center,242575,84.35,Security Enhancement,11037,451
11349,Jigawa,Manufacturing Plant,375335,67.24,Security Enhancement,13439,91
17059,Bauchi,Warehouse,145972,62.03,Security Enhancement,31577,221
1831,Kwara,Warehouse,215747,98.02,Energy Efficiency,18627,98
230,Yobe,Office,268600,65.35,Space Utilization,17292,68
7662,Sokoto,Manufacturing Plant,284635,73.64,Security Enhancement,40314,166
3972,Borno,Warehouse,461685,95.73,Energy Efficiency,47189,322
14625,Zamfara,Office,485891,94.95,Space Utilization,21353,225
17133,Sokoto,Retail Store,386300,63.42,Sustainable Practices,11764,157
12773,Zamfara,Office,176895,73.97,Space Utilization,11272,254
15365,Niger,Retail Store,382618,63.48,Energy Efficiency,5626,418
6651,Benue,Retail Store,326411,69.9,Sustainable Practices,20253,475
14989,Edo,Data Center,499446,92.15,Space Utilization,46743,204
3955,Edo,Data Center,97261,71.02,Space Utilization,7260,171
8079,Imo,Retail Store,443997,78.32,Sustainable Practices,6432,32
11007,Edo,Warehouse,119567,89.26,Space Utilization,43263,232
16462,Rivers,Retail Store,345410,98.11,Security Enhancement,42286,295
13019,Gombe,Retail Store,102332,75.27,Space Utilization,39061,298
14245,Niger,Data Center,429576,85.85,Space Utilization,36297,140
2026,Kaduna,Manufacturing Plant,107728,65.74,Space Utilization,25388,89
8668,Imo,Manufacturing Plant,281639,65.52,Security Enhancement,14920,163
9487,Anambra,Manufacturing Plant,189929,82.97,Space Utilization,40974,95
2496,Sokoto,Office,336840,86.85,Sustainable Practices,21106,448
16637,Kano,Retail Store,243695,86.07,Preventive Maintenance,8010,484
5435,Oyo,Warehouse,443581,78.11,Sustainable Practices,8659,429
14475,Akwa Ibom,Retail Store,195666,74.52,Security Enhancement,7068,201
18230,Borno,Data Center,483484,67.66,Space Utilization,24960,469
12221,Akwa Ibom,Manufacturing Plant,190553,62.08,Sustainable Practices,48147,310
3048,Adamawa,Office,115896,63.57,Security Enhancement,11983,321
5715,Nasarawa,Retail Store,208526,79.82,Preventive Maintenance,38349,153
15353,Imo,Manufacturing Plant,206649,71.2,Energy Efficiency,9561,205
15523,Anambra,Office,478388,99.05,Sustainable Practices,29811,447
2028,Yobe,Data Center,434205,74.59,Security Enhancement,47373,308
13153,Edo,Data Center,410970,87.3,Space Utilization,14122,6
9299,Katsina,Office,174373,92.77,Security Enhancement,16794,402
1362,Cross River,Data Center,232484,96.02,Sustainable Practices,27021,486
8823,Anambra,Warehouse,231962,64.33,Security Enhancement,49444,26
10272,Yobe,Data Center,289811,94.83,Space Utilization,27787,182
12538,Kebbi,Warehouse,119754,80.26,Sustainable Practices,38527,136
16077,Enugu,Office,277868,62.07,Sustainable Practices,36791,308
1374,Ogun,Warehouse,431343,91.55,Sustainable Practices,42341,159
10887,Sokoto,Manufacturing Plant,308238,98.25,Preventive Maintenance,47361,442
540,Edo,Data Center,143782,63.79,Security Enhancement,37449,463
18003,Borno,Retail Store,397961,73.03,Space Utilization,37428,406
9188,Abia,Office,377534,84.58,Preventive Maintenance,15253,47
3502,Jigawa,Data Center,376433,73.03,Sustainable Practices,13370,324
16795,Ogun,Warehouse,433406,97.81,Space Utilization,49570,99
12960,Ogun,Retail Store,206598,93.84,Security Enhancement,15780,377
5544,Ekiti,Office,141727,86.64,Sustainable Practices,26057,427
9647,Cross River,Data Center,334240,94.09,Space Utilization,6664,473
14034,Sokoto,Manufacturing Plant,439506,88.07,Preventive Maintenance,37094,436
13291,Delta,Retail Store,210848,71.77,Preventive Maintenance,45719,155
17165,Ebonyi,Retail Store,256460,98.43,Preventive Maintenance,9661,338
7373,Gombe,Retail Store,216928,96.05,Energy Efficiency,6352,356
3518,Zamfara,Office,483605,75.64,Space Utilization,22220,303
11401,Lagos,Office,447898,91.71,Space Utilization,7852,179
1407,Katsina,Manufacturing Plant,204023,75.01,Sustainable Practices,49596,377
3767,Enugu,Warehouse,431143,73.81,Sustainable Practices,12390,93
13751,Anambra,Manufacturing Plant,306947,86.28,Preventive Maintenance,24924,338
9428,Zamfara,Manufacturing Plant,258019,84.61,Security Enhancement,39879,297
4963,Kaduna,Office,430436,77.18,Energy Efficiency,21895,119
13978,Borno,Office,221885,87.05,Security Enhancement,12517,317
17842,Ondo,Warehouse,161927,84.25,Security Enhancement,38121,332
6620,Benue,Data Center,243229,73.11,Energy Efficiency,31667,256
14994,Edo,Retail Store,296962,96.13,Security Enhancement,29312,488
11163,Oyo,Office,134807,76.36,Space Utilization,47846,301
17841,Jigawa,Retail Store,270847,99.17,Space Utilization,47431,463
10246,Jigawa,Warehouse,393656,86.83,Security Enhancement,26845,70
17572,Benue,Warehouse,186591,99.3,Space Utilization,24619,203
18557,Benue,Warehouse,80493,84.87,Sustainable Practices,48195,270
14560,Jigawa,Retail Store,266815,81.68,Preventive Maintenance,43466,146
14022,Kaduna,Retail Store,54924,82.5,Sustainable Practices,5718,181
13109,Sokoto,Warehouse,434138,85.75,Sustainable Practices,7804,341
3086,Ondo,Manufacturing Plant,246428,97.54,Preventive Maintenance,14451,156
3769,Plateau,Data Center,380073,93.16,Sustainable Practices,24082,192
15509,Jigawa,Warehouse,328181,96.43,Sustainable Practices,47233,353
11648,Bayelsa,Data Center,215252,98.37,Security Enhancement,17558,411
7522,Abia,Warehouse,153368,85.97,Energy Efficiency,35043,113
5212,Kogi,Retail Store,244458,82.28,Sustainable Practices,8151,21
15032,Nasarawa,Office,67030,78.44,Preventive Maintenance,15017,394
8589,Osun,Office,380217,63.72,Preventive Maintenance,12495,206
17365,Bauchi,Data Center,172043,97.5,Energy Efficiency,27561,147
14684,Benue,Manufacturing Plant,324652,86.91,Security Enhancement,5715,144
19176,Rivers,Office,472512,68.55,Energy Efficiency,36376,231
15015,Ekiti,Data Center,173207,79.77,Sustainable Practices,29276,418
15641,Plateau,Manufacturing Plant,332083,66.62,Security Enhancement,37696,207
5710,Delta,Office,160448,64.37,Sustainable Practices,22100,382
18798,Bauchi,Data Center,138883,76.23,Space Utilization,20073,355
14309,Adamawa,Manufacturing Plant,121364,61.85,Sustainable Practices,48199,319
452,Akwa Ibom,Office,65891,90.45,Preventive Maintenance,23185,15
7779,Jigawa,Data Center,184755,70.53,Energy Efficiency,24927,86
5436,Abia,Manufacturing Plant,107347,73.67,Security Enhancement,12532,231
4655,Kaduna,Manufacturing Plant,404671,64.46,Preventive Maintenance,38661,313
17105,Borno,Office,481811,76.9,Preventive Maintenance,31321,491
1546,Adamawa,Retail Store,183539,97.79,Preventive Maintenance,45914,499
8972,Sokoto,Manufacturing Plant,263995,90.45,Security Enhancement,26514,273
11220,Delta,Retail Store,226391,97.42,Sustainable Practices,44111,68
18811,Jigawa,Manufacturing Plant,459558,79.75,Sustainable Practices,27303,390
1858,Imo,Data Center,119534,76.43,Sustainable Practices,47383,235
4077,Osun,Warehouse,311249,87.04,Sustainable Practices,15323,420
5883,Katsina,Manufacturing Plant,393549,86.98,Sustainable Practices,48435,196
16207,Cross River,Data Center,294780,88.34,Energy Efficiency,36841,496
1224,Adamawa,Warehouse,365987,87.8,Energy Efficiency,34239,165
17958,Ondo,Retail Store,162489,84.69,Space Utilization,18244,102
15326,Imo,Office,83512,64.91,Security Enhancement,45114,290
9861,Kebbi,Data Center,182623,85.1,Sustainable Practices,37143,275
11214,Yobe,Warehouse,461669,84.38,Energy Efficiency,22907,441
13348,Borno,Office,51606,65.94,Preventive Maintenance,28477,452
1154,Sokoto,Retail Store,181400,71.3,Space Utilization,21208,172
14654,Plateau,Data Center,475049,80.65,Space Utilization,8021,449
12918,Anambra,Retail Store,139608,77.61,Preventive Maintenance,43037,481
5539,Taraba,Retail Store,496474,96.44,Preventive Maintenance,22820,107
9760,Niger,Retail Store,445674,79.76,Energy Efficiency,44406,271
4717,Anambra,Retail Store,434993,99.33,Sustainable Practices,47676,139
17053,Ondo,Office,104180,77.6,Space Utilization,45660,180
12514,Rivers,Warehouse,274882,60.89,Energy Efficiency,21092,386
9896,Zamfara,Manufacturing Plant,330075,80.93,Sustainable Practices,24866,121
13364,Yobe,Warehouse,172900,68.04,Security Enhancement,5035,52
5143,Ebonyi,Data Center,117669,77.89,Preventive Maintenance,45398,47
7162,Zamfara,Office,172824,83.34,Security Enhancement,17067,401
19339,Borno,Warehouse,81365,90.06,Security Enhancement,45303,208
3668,Ogun,Retail Store,263388,95.91,Preventive Maintenance,41313,450
18946,Osun,Office,192451,67.96,Preventive Maintenance,45299,328
2984,Katsina,Retail Store,426360,71.69,Preventive Maintenance,47932,119
12058,Oyo,Warehouse,154374,61.98,Security Enhancement,14014,45
10788,Rivers,Retail Store,190212,65.42,Sustainable Practices,9903,453
1367,Kebbi,Warehouse,354345,94.58,Preventive Maintenance,42904,68
3575,Kogi,Warehouse,138316,96.98,Space Utilization,9795,358
12521,Yobe,Data Center,72464,71,Energy Efficiency,35895,481
17415,Bayelsa,Office,447224,95.7,Sustainable Practices,48187,457
12850,Gombe,Data Center,381191,78.73,Sustainable Practices,21880,336
9349,Ogun,Warehouse,317346,81.6,Security Enhancement,44737,401
7329,Kano,Data Center,492598,69.92,Sustainable Practices,19347,394
7060,Abia,Office,425121,80.26,Sustainable Practices,32125,180
19784,Katsina,Retail Store,435916,87.02,Energy Efficiency,47972,414
214,Lagos,Data Center,374367,69.06,Preventive Maintenance,14774,147
16891,Kogi,Manufacturing Plant,90880,83.36,Sustainable Practices,10150,303
7486,Kano,Data Center,375204,86.08,Sustainable Practices,39945,100
18796,Kogi,Data Center,344359,60.81,Space Utilization,22486,208
1646,Kaduna,Manufacturing Plant,434888,62.87,Security Enhancement,10417,162
